Date,Conf Time,Entry Time,Instrument,Conf Type,Direction,Session,Entry Method,Status,Entry,Stop,Target,Exit,entry_dt,narrative,confluences,prior_session,probabilities,session_status,sequence_notes,daycycle_notes,m7_metrics,level_breaks
01/22/2018,,9:30,ES,No Conf,Long,RDR,Missed,W,2809.5,2808.25,2827.5,2827.5,2018-01-22 09:30:00-05:00,"IF prior TR session, prior session closed down, prior session high printed early, prior session low rejected weekly cluster AND near weekly cluster, near darkpool cluster, weekly rejection support; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 07:55; low broken 02:35; first=low, OS high/low held, AR high broken 20:50; low broken 02:50; first=high, OR high broken 06:10; low broken 04:05; first=low, RR high broken 14:15; low broken 11:05; first=low; probs: confirm_long=0.52, seq_intraday_high_holds=0.45, seq_asia_high_holds=0.50, first_break_true=0.82, wddrb_model=UX(0.72); seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.52, day_low_in_RS=0.52; seq_intraday holds: high_holds=0.45, low_holds=0.36, hi_pct_pctile=0.91, lo_pct_pctile=0.29; daycycle: daycycle hi_hold_24h=0.16, lo_hold_24h=0.21, cycle_pair_24h=0.03, pair_hi_hold=0.16, pair_lo_hold=0.21, hi_pct_pctile=0.94, lo_pct_pctile=0.83; m7/max: m7_ret_sd=0.50, m7_time=0.50, max_ext_sd=0.50, max_ext_time=0.50, max_ret_sd=0.50, max_ret_time=0.50; THEN LONG via Missed at 2809.5, stop 2808.25, target 2827.5.",near weekly cluster; near darkpool cluster; weekly rejection support,prior TR session; prior session closed down; prior session high printed early; prior session low rejected weekly cluster,confirm_long=0.52; seq_intraday_high_holds=0.45; seq_asia_high_holds=0.50; first_break_true=0.82; wddrb_model=UX(0.72),AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.52, day_low_in_RS=0.52; seq_intraday holds: high_holds=0.45, low_holds=0.36, hi_pct_pctile=0.91, lo_pct_pctile=0.29",daycycle hi_hold_24h=0.16; lo_hold_24h=0.21; cycle_pair_24h=0.03; pair_hi_hold=0.16; pair_lo_hold=0.21; hi_pct_pctile=0.94; lo_pct_pctile=0.83,m7_ret_sd=0.50; m7_time=0.50; max_ext_sd=0.50; max_ext_time=0.50; max_ret_sd=0.50; max_ret_time=0.50,AS high broken 07:55; low broken 02:35; first=low; OS high/low held; AR high broken 20:50; low broken 02:50; first=high; OR high broken 06:10; low broken 04:05; first=low; RR high broken 14:15; low broken 11:05; first=low
01/19/2018,11:05,11:55,ES,Wick,Short,RDR,Mode,EX,2802.25,2804.0,2791.75,2804.0,2018-01-19 11:55:00-05:00,"IF prior RR session, prior session closed up, prior session high printed early, prior session low rejected weekly cluster AND near weekly cluster, weekly rejection resistance, perfect rejection near entry; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 04:00; first=high, OS high broken 09:25; low broken 08:30; first=low, AR high broken 20:30; low broken 21:35; first=high, OR high broken 04:00; first=high, RR low broken 11:05; first=low; probs: confirm_short=0.43, seq_intraday_low_holds=0.50, seq_asia_low_holds=0.50, first_break_true=0.61; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.67, day_low_in_RS=0.67; seq_intraday holds: high_holds=0.50, low_holds=0.50, hi_pct_pctile=0.75, lo_pct_pctile=0.55; daycycle: daycycle hi_hold_24h=0.69, lo_hold_24h=0.70, cycle_pair_24h=0.04, pair_hi_hold=0.69, pair_lo_hold=0.70, hi_pct_pctile=0.93, lo_pct_pctile=0.68; m7/max: m7_ret_sd=0.50, m7_time=0.52, max_ext_sd=0.00, max_ext_time=0.20, max_ret_sd=0.50, max_ret_time=0.24; THEN SHORT via Mode at 2802.25, stop 2804.0, target 2791.75.",near weekly cluster; weekly rejection resistance; perfect rejection near entry,prior RR session; prior session closed up; prior session high printed early; prior session low rejected weekly cluster,confirm_short=0.43; seq_intraday_low_holds=0.50; seq_asia_low_holds=0.50; first_break_true=0.61,AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.67, day_low_in_RS=0.67; seq_intraday holds: high_holds=0.50, low_holds=0.50, hi_pct_pctile=0.75, lo_pct_pctile=0.55",daycycle hi_hold_24h=0.69; lo_hold_24h=0.70; cycle_pair_24h=0.04; pair_hi_hold=0.69; pair_lo_hold=0.70; hi_pct_pctile=0.93; lo_pct_pctile=0.68,m7_ret_sd=0.50; m7_time=0.52; max_ext_sd=0.00; max_ext_time=0.20; max_ret_sd=0.50; max_ret_time=0.24,AS high broken 04:00; first=high; OS high broken 09:25; low broken 08:30; first=low; AR high broken 20:30; low broken 21:35; first=high; OR high broken 04:00; first=high; RR low broken 11:05; first=low
01/19/2018,,11:00,ES,No Conf,Short,RDR,Mode,BE,2803.25,2804.75,2791.75,2803.25,2018-01-19 11:00:00-05:00,"IF prior RR session, prior session closed up, prior session high printed early, prior session low rejected weekly cluster AND near weekly cluster, weekly rejection resistance, perfect rejection near entry; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 04:00; first=high, OS high broken 09:25; low broken 08:30; first=low, AR high broken 20:30; low broken 21:35; first=high, OR high broken 04:00; first=high, RR high/low held; probs: confirm_short=0.43, seq_intraday_low_holds=0.50, seq_asia_low_holds=0.50, first_break_true=0.61; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.67, day_low_in_RS=0.67; seq_intraday holds: high_holds=0.50, low_holds=0.50, hi_pct_pctile=0.75, lo_pct_pctile=0.55; daycycle: daycycle hi_hold_24h=0.64, lo_hold_24h=0.66, cycle_pair_24h=0.04, pair_hi_hold=0.64, pair_lo_hold=0.66, hi_pct_pctile=0.93, lo_pct_pctile=0.69; m7/max: m7_ret_sd=0.50, m7_time=0.20, max_ext_sd=0.00, max_ext_time=0.05, max_ret_sd=0.50, max_ret_time=0.09; THEN SHORT via Mode at 2803.25, stop 2804.75, target 2791.75.",near weekly cluster; weekly rejection resistance; perfect rejection near entry,prior RR session; prior session closed up; prior session high printed early; prior session low rejected weekly cluster,confirm_short=0.43; seq_intraday_low_holds=0.50; seq_asia_low_holds=0.50; first_break_true=0.61,AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.67, day_low_in_RS=0.67; seq_intraday holds: high_holds=0.50, low_holds=0.50, hi_pct_pctile=0.75, lo_pct_pctile=0.55",daycycle hi_hold_24h=0.64; lo_hold_24h=0.66; cycle_pair_24h=0.04; pair_hi_hold=0.64; pair_lo_hold=0.66; hi_pct_pctile=0.93; lo_pct_pctile=0.69,m7_ret_sd=0.50; m7_time=0.20; max_ext_sd=0.00; max_ext_time=0.05; max_ret_sd=0.50; max_ret_time=0.09,AS high broken 04:00; first=high; OS high broken 09:25; low broken 08:30; first=low; AR high broken 20:30; low broken 21:35; first=high; OR high broken 04:00; first=high; RR high/low held
01/19/2018,,9:45,ES,No Conf,Short,RDR,Mode,BE,2807.0,2809.0,2791.75,2807.0,2018-01-19 09:45:00-05:00,"IF prior TR session, prior session closed up, prior session low printed early, prior session high rejected weekly cluster AND near weekly cluster, near darkpool cluster, weekly rejection resistance; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=down; level breaks: AS high broken 04:00; first=high, OS high broken 09:25; low broken 08:30; first=low, AR high broken 20:30; low broken 21:35; first=high, OR high broken 04:00; first=high, RR high broken 14:30; low broken 11:40; first=low; probs: confirm_short=0.35, seq_intraday_low_holds=0.45, seq_asia_low_holds=0.50, first_break_true=0.73; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.60, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.47, low_holds=0.45, hi_pct_pctile=0.76, lo_pct_pctile=0.36; daycycle: daycycle hi_hold_24h=0.36, lo_hold_24h=0.46, cycle_pair_24h=0.03, pair_hi_hold=0.36, pair_lo_hold=0.46, hi_pct_pctile=0.87, lo_pct_pctile=0.83; m7/max: m7_ret_sd=0.50, m7_time=0.50, max_ext_sd=0.50, max_ext_time=0.50, max_ret_sd=0.50, max_ret_time=0.50; THEN SHORT via Mode at 2807.0, stop 2809.0, target 2791.75.",near weekly cluster; near darkpool cluster; weekly rejection resistance,prior TR session; prior session closed up; prior session low printed early; prior session high rejected weekly cluster,confirm_short=0.35; seq_intraday_low_holds=0.45; seq_asia_low_holds=0.50; first_break_true=0.73,AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=down,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.60, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.47, low_holds=0.45, hi_pct_pctile=0.76, lo_pct_pctile=0.36",daycycle hi_hold_24h=0.36; lo_hold_24h=0.46; cycle_pair_24h=0.03; pair_hi_hold=0.36; pair_lo_hold=0.46; hi_pct_pctile=0.87; lo_pct_pctile=0.83,m7_ret_sd=0.50; m7_time=0.50; max_ext_sd=0.50; max_ext_time=0.50; max_ret_sd=0.50; max_ret_time=0.50,AS high broken 04:00; first=high; OS high broken 09:25; low broken 08:30; first=low; AR high broken 20:30; low broken 21:35; first=high; OR high broken 04:00; first=high; RR high broken 14:30; low broken 11:40; first=low
01/18/2018,,10:30,ES,No Conf,Short,RDR,Frontrun,EX,2799.75,2801.0,2791.5,2801.0,2018-01-18 10:30:00-05:00,"IF prior RR session, prior session closed down, prior session high printed early AND near weekly cluster, weekly rejection resistance; recent sessions: AR true=True break_dir= box=flat, OR true=False break_dir= box=down, RR true=True break_dir= box=down; level breaks: AS low broken 04:25; first=low, OS low broken 08:50; first=low, AR high broken 22:40; low broken 20:30; first=low, OR high broken 06:50; low broken 04:00; first=low, RR high/low held; probs: confirm_short=0.57, seq_intraday_low_holds=0.48, seq_asia_low_holds=0.50, first_break_true=0.63; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.62, day_high_in_OS=0.50; seq_intraday holds: high_holds=0.52, low_holds=0.48, hi_pct_pctile=0.07, lo_pct_pctile=0.87; daycycle: daycycle hi_hold_24h=0.71, lo_hold_24h=0.38, cycle_pair_24h=0.03, pair_hi_hold=0.71, pair_lo_hold=0.38, hi_pct_pctile=0.64, lo_pct_pctile=0.90; m7/max: m7_ret_sd=0.50, m7_time=0.00, max_ext_sd=0.00, max_ext_time=0.00, max_ret_sd=0.50, max_ret_time=0.00; THEN SHORT via Frontrun at 2799.75, stop 2801.0, target 2791.5.",near weekly cluster; weekly rejection resistance,prior RR session; prior session closed down; prior session high printed early,confirm_short=0.57; seq_intraday_low_holds=0.48; seq_asia_low_holds=0.50; first_break_true=0.63,AR true=True break_dir= box=flat; OR true=False break_dir= box=down; RR true=True break_dir= box=down,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.62, day_high_in_OS=0.50; seq_intraday holds: high_holds=0.52, low_holds=0.48, hi_pct_pctile=0.07, lo_pct_pctile=0.87",daycycle hi_hold_24h=0.71; lo_hold_24h=0.38; cycle_pair_24h=0.03; pair_hi_hold=0.71; pair_lo_hold=0.38; hi_pct_pctile=0.64; lo_pct_pctile=0.90,m7_ret_sd=0.50; m7_time=0.00; max_ext_sd=0.00; max_ext_time=0.00; max_ret_sd=0.50; max_ret_time=0.00,AS low broken 04:25; first=low; OS low broken 08:50; first=low; AR high broken 22:40; low broken 20:30; first=low; OR high broken 06:50; low broken 04:00; first=low; RR high/low held
01/18/2018,,8:05,ES,No Conf,Short,ODR,Advanced,EX,2801.75,2803.25,2793.75,2803.25,2018-01-18 08:05:00-05:00,"IF prior OR session, prior session closed down, prior session high printed early AND near weekly cluster, weekly rejection resistance, perfect rejection near entry; recent sessions: AR true=True break_dir= box=flat, OR true=False break_dir= box=down, RR true=True break_dir= box=down; level breaks: AS low broken 04:25; first=low, OS high broken 08:45; low broken 09:30; first=high, AR high broken 22:40; low broken 20:30; first=low, OR high broken 06:50; low broken 04:00; first=low, RR high broken 11:05; first=high; probs: confirm_short=0.65, seq_intraday_low_holds=0.42, seq_asia_low_holds=1.00, first_break_true=0.89; seq_asia top: asia_high_holds=1.00, asia_low_holds=1.00; seq_intraday top: day_high_in_RS=0.54, day_low_in_OS=0.40; seq_intraday holds: high_holds=0.18, low_holds=0.42, hi_pct_pctile=0.05, lo_pct_pctile=0.89; daycycle: daycycle hi_hold_24h=0.98, lo_hold_24h=0.98, cycle_pair_24h=0.09, pair_hi_hold=0.98, pair_lo_hold=0.98, hi_pct_pctile=0.64, lo_pct_pctile=0.39; m7/max: m7_ret_sd=0.00, m7_time=0.00, max_ext_sd=0.00, max_ext_time=0.00, max_ret_sd=0.26, max_ret_time=0.00; THEN SHORT via Advanced at 2801.75, stop 2803.25, target 2793.75.",near weekly cluster; weekly rejection resistance; perfect rejection near entry,prior OR session; prior session closed down; prior session high printed early,confirm_short=0.65; seq_intraday_low_holds=0.42; seq_asia_low_holds=1.00; first_break_true=0.89,AR true=True break_dir= box=flat; OR true=False break_dir= box=down; RR true=True break_dir= box=down,"seq_asia top: asia_high_holds=1.00, asia_low_holds=1.00; seq_intraday top: day_high_in_RS=0.54, day_low_in_OS=0.40; seq_intraday holds: high_holds=0.18, low_holds=0.42, hi_pct_pctile=0.05, lo_pct_pctile=0.89",daycycle hi_hold_24h=0.98; lo_hold_24h=0.98; cycle_pair_24h=0.09; pair_hi_hold=0.98; pair_lo_hold=0.98; hi_pct_pctile=0.64; lo_pct_pctile=0.39,m7_ret_sd=0.00; m7_time=0.00; max_ext_sd=0.00; max_ext_time=0.00; max_ret_sd=0.26; max_ret_time=0.00,AS low broken 04:25; first=low; OS high broken 08:45; low broken 09:30; first=high; AR high broken 22:40; low broken 20:30; first=low; OR high broken 06:50; low broken 04:00; first=low; RR high broken 11:05; first=high
01/17/2018,,9:45,ES,No Conf,Long,RDR,Advanced,EX,2783.75,2781.75,2794.25,2781.75,2018-01-17 09:45:00-05:00,"IF prior TR session, prior session closed down AND perfect rejection near entry; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 03:05; low broken 09:45; first=high, OS high broken 08:45; low broken 09:30; first=high, AR high broken 20:30; low broken 09:45; first=high, OR high broken 05:00; low broken 09:40; first=high, RR low broken 10:35; first=low; probs: confirm_long=0.50, seq_intraday_high_holds=0.33, seq_asia_high_holds=0.50, first_break_true=0.85; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.74, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.33, low_holds=0.60, hi_pct_pctile=0.97, lo_pct_pctile=0.93; daycycle: daycycle hi_hold_24h=0.27, lo_hold_24h=0.45, cycle_pair_24h=0.02, pair_hi_hold=0.27, pair_lo_hold=0.45, hi_pct_pctile=0.85, lo_pct_pctile=0.76; m7/max: m7_ret_sd=0.50, m7_time=0.50, max_ext_sd=0.50, max_ext_time=0.50, max_ret_sd=0.50, max_ret_time=0.50; THEN LONG via Advanced at 2783.75, stop 2781.75, target 2794.25.",perfect rejection near entry,prior TR session; prior session closed down,confirm_long=0.50; seq_intraday_high_holds=0.33; seq_asia_high_holds=0.50; first_break_true=0.85,AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.74, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.33, low_holds=0.60, hi_pct_pctile=0.97, lo_pct_pctile=0.93",daycycle hi_hold_24h=0.27; lo_hold_24h=0.45; cycle_pair_24h=0.02; pair_hi_hold=0.27; pair_lo_hold=0.45; hi_pct_pctile=0.85; lo_pct_pctile=0.76,m7_ret_sd=0.50; m7_time=0.50; max_ext_sd=0.50; max_ext_time=0.50; max_ret_sd=0.50; max_ret_time=0.50,AS high broken 03:05; low broken 09:45; first=high; OS high broken 08:45; low broken 09:30; first=high; AR high broken 20:30; low broken 09:45; first=high; OR high broken 05:00; low broken 09:40; first=high; RR low broken 10:35; first=low
01/17/2018,,9:45,ES,No Conf,Long,RDR,Advanced,EX,2783.0,2780.75,2794.25,2780.75,2018-01-17 09:45:00-05:00,"IF prior TR session, prior session closed down AND perfect rejection near entry; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 03:05; low broken 09:45; first=high, OS high broken 08:45; low broken 09:30; first=high, AR high broken 20:30; low broken 09:45; first=high, OR high broken 05:00; low broken 09:40; first=high, RR low broken 10:35; first=low; probs: confirm_long=0.50, seq_intraday_high_holds=0.33, seq_asia_high_holds=0.50, first_break_true=0.85; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.74, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.33, low_holds=0.60, hi_pct_pctile=0.97, lo_pct_pctile=0.93; daycycle: daycycle hi_hold_24h=0.27, lo_hold_24h=0.45, cycle_pair_24h=0.02, pair_hi_hold=0.27, pair_lo_hold=0.45, hi_pct_pctile=0.85, lo_pct_pctile=0.76; m7/max: m7_ret_sd=0.50, m7_time=0.50, max_ext_sd=0.50, max_ext_time=0.50, max_ret_sd=0.50, max_ret_time=0.50; THEN LONG via Advanced at 2783.0, stop 2780.75, target 2794.25.",perfect rejection near entry,prior TR session; prior session closed down,confirm_long=0.50; seq_intraday_high_holds=0.33; seq_asia_high_holds=0.50; first_break_true=0.85,AR true=True break_dir= box=up; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_low_in_RS=0.74, day_high_in_RS=0.56; seq_intraday holds: high_holds=0.33, low_holds=0.60, hi_pct_pctile=0.97, lo_pct_pctile=0.93",daycycle hi_hold_24h=0.27; lo_hold_24h=0.45; cycle_pair_24h=0.02; pair_hi_hold=0.27; pair_lo_hold=0.45; hi_pct_pctile=0.85; lo_pct_pctile=0.76,m7_ret_sd=0.50; m7_time=0.50; max_ext_sd=0.50; max_ext_time=0.50; max_ret_sd=0.50; max_ret_time=0.50,AS high broken 03:05; low broken 09:45; first=high; OS high broken 08:45; low broken 09:30; first=high; AR high broken 20:30; low broken 09:45; first=high; OR high broken 05:00; low broken 09:40; first=high; RR low broken 10:35; first=low
01/12/2018,10:35,11:15,ES,Confirmed,Long,RDR,Mode,W,2779.25,2778.0,2787.75,2787.75,2018-01-12 11:15:00-05:00,"IF prior RR session, prior session closed up, prior session low printed early AND near range high, near range high, perfect rejection near entry; recent sessions: AR true=True break_dir= box=down, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 02:15; low broken 08:35; first=high, OS high broken 09:45; low broken 08:30; first=low, AR high broken 20:30; low broken 08:35; first=high, OR high broken 04:10; low broken 08:35; first=high, RR high broken 10:30; first=high; probs: confirm_long=0.80, seq_intraday_high_holds=0.43, seq_asia_high_holds=0.50, first_break_true=0.78; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=1.00, day_low_in_TR=0.56; seq_intraday holds: high_holds=0.43, low_holds=0.55, hi_pct_pctile=0.20, lo_pct_pctile=0.47; daycycle: daycycle hi_hold_24h=0.31, lo_hold_24h=0.85, cycle_pair_24h=0.03, pair_hi_hold=0.31, pair_lo_hold=0.85, hi_pct_pctile=0.78, lo_pct_pctile=0.59; m7/max: m7_ret_sd=0.57, m7_time=0.63, max_ext_sd=0.51, max_ext_time=0.11, max_ret_sd=0.71, max_ret_time=0.34; THEN LONG via Mode at 2779.25, stop 2778.0, target 2787.75.",near range high; near range high; perfect rejection near entry,prior RR session; prior session closed up; prior session low printed early,confirm_long=0.80; seq_intraday_high_holds=0.43; seq_asia_high_holds=0.50; first_break_true=0.78,AR true=True break_dir= box=down; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=1.00, day_low_in_TR=0.56; seq_intraday holds: high_holds=0.43, low_holds=0.55, hi_pct_pctile=0.20, lo_pct_pctile=0.47",daycycle hi_hold_24h=0.31; lo_hold_24h=0.85; cycle_pair_24h=0.03; pair_hi_hold=0.31; pair_lo_hold=0.85; hi_pct_pctile=0.78; lo_pct_pctile=0.59,m7_ret_sd=0.57; m7_time=0.63; max_ext_sd=0.51; max_ext_time=0.11; max_ret_sd=0.71; max_ret_time=0.34,AS high broken 02:15; low broken 08:35; first=high; OS high broken 09:45; low broken 08:30; first=low; AR high broken 20:30; low broken 08:35; first=high; OR high broken 04:10; low broken 08:35; first=high; RR high broken 10:30; first=high
01/12/2018,,10:30,ES,No Conf,Long,RDR,Advanced,W,2778.75,2777.5,2784.75,2784.75,2018-01-12 10:30:00-05:00,"IF prior RR session, prior session closed up, prior session low printed early AND near range high, near range high, perfect rejection near entry; recent sessions: AR true=True break_dir= box=down, OR true=False break_dir= box=up, RR true=True break_dir= box=up; level breaks: AS high broken 02:15; low broken 08:35; first=high, OS high broken 09:45; low broken 08:30; first=low, AR high broken 20:30; low broken 08:35; first=high, OR high broken 04:10; low broken 08:35; first=high, RR high broken 10:30; first=high; probs: confirm_long=0.60, seq_intraday_high_holds=0.43, seq_asia_high_holds=0.50, first_break_true=0.78; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=1.00, day_low_in_TR=0.56; seq_intraday holds: high_holds=0.43, low_holds=0.53, hi_pct_pctile=0.20, lo_pct_pctile=0.47; daycycle: daycycle hi_hold_24h=0.30, lo_hold_24h=0.78, cycle_pair_24h=0.03, pair_hi_hold=0.30, pair_lo_hold=0.78, hi_pct_pctile=0.92, lo_pct_pctile=0.59; m7/max: m7_ret_sd=0.50, m7_time=0.00, max_ext_sd=0.00, max_ext_time=0.00, max_ret_sd=0.50, max_ret_time=0.00; THEN LONG via Advanced at 2778.75, stop 2777.5, target 2784.75.",near range high; near range high; perfect rejection near entry,prior RR session; prior session closed up; prior session low printed early,confirm_long=0.60; seq_intraday_high_holds=0.43; seq_asia_high_holds=0.50; first_break_true=0.78,AR true=True break_dir= box=down; OR true=False break_dir= box=up; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=1.00, day_low_in_TR=0.56; seq_intraday holds: high_holds=0.43, low_holds=0.53, hi_pct_pctile=0.20, lo_pct_pctile=0.47",daycycle hi_hold_24h=0.30; lo_hold_24h=0.78; cycle_pair_24h=0.03; pair_hi_hold=0.30; pair_lo_hold=0.78; hi_pct_pctile=0.92; lo_pct_pctile=0.59,m7_ret_sd=0.50; m7_time=0.00; max_ext_sd=0.00; max_ext_time=0.00; max_ret_sd=0.50; max_ret_time=0.00,AS high broken 02:15; low broken 08:35; first=high; OS high broken 09:45; low broken 08:30; first=low; AR high broken 20:30; low broken 08:35; first=high; OR high broken 04:10; low broken 08:35; first=high; RR high broken 10:30; first=high
01/11/2018,,10:40,ES,No Conf,Long,RDR,Frontrun,W,2754.5,2753.25,2766.75,2766.75,2018-01-11 10:40:00-05:00,"IF prior RR session, prior session closed up, prior session low printed early, prior session low rejected weekly cluster AND near weekly cluster, weekly rejection support; recent sessions: AR true=True break_dir= box=up, OR true=False break_dir= box=down, RR true=True break_dir= box=up; level breaks: AS high broken 02:40; first=high, OS high broken 09:50; first=high, AR high broken 03:05; low broken 21:05; first=low, OR high broken 04:00; low broken 04:10; first=high, RR high/low held; probs: confirm_long=0.52, seq_intraday_high_holds=0.50, seq_asia_high_holds=0.50, first_break_true=0.63; seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.70, day_low_in_RS=0.70; seq_intraday holds: high_holds=0.50, low_holds=0.46, hi_pct_pctile=1.00, lo_pct_pctile=0.77; daycycle: daycycle hi_hold_24h=0.52, lo_hold_24h=0.78, cycle_pair_24h=0.03, pair_hi_hold=0.52, pair_lo_hold=0.78, hi_pct_pctile=0.91, lo_pct_pctile=0.67; m7/max: m7_ret_sd=0.50, m7_time=0.05, max_ext_sd=0.00, max_ext_time=0.01, max_ret_sd=0.50, max_ret_time=0.01; THEN LONG via Frontrun at 2754.5, stop 2753.25, target 2766.75.",near weekly cluster; weekly rejection support,prior RR session; prior session closed up; prior session low printed early; prior session low rejected weekly cluster,confirm_long=0.52; seq_intraday_high_holds=0.50; seq_asia_high_holds=0.50; first_break_true=0.63,AR true=True break_dir= box=up; OR true=False break_dir= box=down; RR true=True break_dir= box=up,"seq_asia top: asia_high_holds=0.50, asia_low_holds=0.50; seq_intraday top: day_high_in_RS=0.70, day_low_in_RS=0.70; seq_intraday holds: high_holds=0.50, low_holds=0.46, hi_pct_pctile=1.00, lo_pct_pctile=0.77",daycycle hi_hold_24h=0.52; lo_hold_24h=0.78; cycle_pair_24h=0.03; pair_hi_hold=0.52; pair_lo_hold=0.78; hi_pct_pctile=0.91; lo_pct_pctile=0.67,m7_ret_sd=0.50; m7_time=0.05; max_ext_sd=0.00; max_ext_time=0.01; max_ret_sd=0.50; max_ret_time=0.01,AS high broken 02:40; first=high; OS high broken 09:50; first=high; AR high broken 03:05; low broken 21:05; first=low; OR high broken 04:00; low broken 04:10; first=high; RR high/low held
