ts,timestamp,symbol,session_x,archetype,direction,entry,stop,target,risk,reward,r_multiple,confidence,reasons,horizon,outcome,exit_price,ambiguous,month,day_date,session_y,current_session_model,current_session_box_dir,current_session_break_out,current_session_break_out_direction,first_break_dir,first_break_true_range_only,wddrb_mid,wddrb_sigma,wddrb_rr_hi,wddrb_rr_lo,wddrb_full_high_sd,wddrb_full_low_sd,wddrb_post_high_sd,wddrb_post_low_sd,current_session_max_ext,current_session_max_ret,current_session_close_ext,range_p_confirm_long,range_p_confirm_short,first_range_candle_p_session_box_dir_up,first_range_candle_p_session_box_dir_down,first_range_candle_p_session_true,first_range_candle_p_first_break_true_range_only,first_range_candle_p_first_break_true_via_wick,seq_intraday_p_low_holds,seq_intraday_p_high_holds,seq_daycycle_p_lo_hold_24h,seq_daycycle_p_hi_hold_24h,modeldb_p_model_u,modeldb_p_model_ux,modeldb_p_model_uxp,modeldb_p_model_d,modeldb_p_model_dx,modeldb_p_model_dxp,cluster_dist_entry,year
1542245400,2018-11-14 20:30:00,ES,AS,wddrb_sigma_distribution,long,2700.25,2717.25,2748.25,17.0,48.0,1.0,0.6,['wddrb_mid_sigma'],session,stop,2717.25,False,2018-11,2018-11-14,AS,DXP,up,False,,Up,True,2717.25,62.0,2748.25,2686.25,-0.1451612903225806,-0.4032258064516129,,,0.0,,,0.86,0.14,0.6773,0.2543,0.5,0.731,0.6446,0.5,0.5,0.758,0.99,0.0,0.0,0.0,0.0,0.0,1.0,21.25,2018
1543510200,2018-11-29 11:50:00,ES,RS,wddrb_sigma_distribution,short,2738.0,2731.625,2714.875,6.375,23.125,1.0,0.6,['wddrb_mid_sigma'],session,stop,2731.625,False,2018-11,2018-11-29,RS,RX,down,True,short,Down,True,2731.625,16.75,2740.0,2723.25,,,,,0.6666666666666666,-1.0833333333333333,-0.9722222222222222,0.25,0.75,0.255,0.7351,0.5,0.7483,0.553,0.4958333333333333,0.5041666666666667,0.405,0.852,0.0,0.0,0.0,0.0,0.0,0.0,61.5,2018
1541168100,2018-11-02 10:15:00,ES,RR,model_forward,long,2746.5,2749.0,2756.5,2.5,10.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2749.0,False,2018-11,2018-11-02,RR,DXP,down,False,,Up,False,2749.0,15.0,2756.5,2741.5,,,,,0.0,,,0.29,0.71,0.5329,0.4192,0.5,0.6135,0.497,0.3125,0.6171875,0.619,0.347,0.0,0.0,0.0,0.25,0.25,0.25,27.0,2018
1541667600,2018-11-08 04:00:00,ES,OS,wddrb_sigma_distribution,short,2812.5,2794.625,2753.875,17.875,58.625,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2794.625,False,2018-11,2018-11-08,OS,DX,down,False,,Down,True,2794.625,40.75,2815.0,2774.25,0.5736196319018405,0.3588957055214724,0.5736196319018405,0.3588957055214724,0.0,,,0.42,0.58,0.1905,0.7551,0.5,0.8235,0.7143,0.7148809523809523,0.0934579439252336,0.981,0.981,0.0,0.0,0.0,0.0,1.0,0.0,60.75,2018
1541701500,2018-11-08 13:25:00,ES,RS,model_forward,long,2804.75,2809.625,2815.25,4.875,10.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2809.625,False,2018-11,2018-11-08,RS,DX,up,True,long,Up,True,2809.625,11.25,2815.25,2804.0,,,,,0.28125,-1.03125,-1.03125,0.17,0.83,0.6444,0.3111,0.5,0.6471,0.5778,0.5075,0.4925,0.915,0.915,0.0,0.0,0.0,0.0,1.0,0.0,53.0,2018
1542295800,2018-11-15 10:30:00,ES,RS,model_forward,long,2676.25,2687.0,2698.0,10.75,21.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2687.0,False,2018-11,2018-11-15,RS,DXP,down,True,short,Up,True,2687.0,22.0,2698.0,2676.0,,,,,0.0,,0.5094339622641509,0.25,0.75,0.5298,0.4226,0.5,0.6098,0.494,0.2433333333333333,0.78,0.707,0.46,0.0,0.0,0.0,0.0,0.0,1.0,45.25,2018
1542873600,2018-11-22 03:00:00,ES,OR,wddrb_sigma_distribution,long,2650.25,2660.5,2671.25,10.25,21.0,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2660.5,False,2018-11,2018-11-22,OR,DXP,up,False,,,,2660.5,21.5,2671.25,2649.75,-0.1976744186046511,-0.7093023255813954,-0.1976744186046511,-0.7093023255813954,0.0,,,0.55,0.45,0.2964,0.6552,0.5,0.8249,0.6859,0.5,0.5,0.967,0.967,0.0,0.0,0.0,0.074,0.259,0.444,9.75,2018
1542877200,2018-11-22 04:00:00,ES,OS,model_forward,long,2642.25,2660.5,2671.25,18.25,29.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11,2018-11-22,OS,DXP,down,False,,Down,True,2660.5,21.5,2671.25,2649.75,-0.1976744186046511,-0.9069767441860463,-0.1976744186046511,-0.9069767441860463,0.0,,,0.19,0.81,0.1125,0.8542,0.5,0.8886,0.7442,0.9807692307692308,0.6654411764705882,0.967,0.967,0.0,0.0,0.0,0.0,0.0,1.0,7.75,2018
1542877800,2018-11-22 04:10:00,ES,OS,model_forward,long,2640.5,2660.5,2671.25,20.0,30.75,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11,2018-11-22,OS,DXP,down,True,short,Down,True,2660.5,21.5,2671.25,2649.75,-0.1976744186046511,-0.9883720930232558,-0.1976744186046511,-0.9883720930232558,0.0,,0.1818181818181818,0.32,0.68,0.1125,0.8542,0.5,0.8886,0.7442,0.0220588235294117,0.7520833333333334,0.967,0.967,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2018
1542883500,2018-11-22 05:45:00,ES,OS,model_forward,long,2645.75,2660.5,2671.25,14.75,25.5,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2660.5,False,2018-11,2018-11-22,OS,DXP,down,True,short,Down,True,2660.5,21.5,2671.25,2649.75,-0.1976744186046511,-1.162790697674419,-0.1976744186046511,-1.162790697674419,0.7878787878787878,-0.5454545454545454,-0.4545454545454545,0.32,0.68,0.1125,0.8542,0.5,0.8886,0.7442,0.1470588235294118,0.2205882352941176,0.967,0.967,0.0,0.0,0.0,0.0,0.0,1.0,11.25,2018
1542268800,2018-11-15 03:00:00,ES,OR,wddrb_sigma_distribution,long,2710.25,2717.25,2748.25,7.0,38.0,1.0,0.5,['wddrb_mid_sigma'],session,stop,2717.25,False,2018-11,2018-11-15,OR,UXP,down,False,,,,2717.25,62.0,2748.25,2686.25,-0.0846774193548387,-0.4556451612903225,,,0.0,,,0.55,0.45,0.6338,0.3169,0.5,0.8224,0.7224,0.5,0.5,0.988,0.988,0.043,0.174,0.609,0.0,0.0,0.0,11.25,2018
1541664000,2018-11-08 03:00:00,ES,OR,model_forward,short,2814.75,2816.75,2753.875,2.0,60.875,0.875,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2813.0,False,2018-11,2018-11-08,OR,RC,down,False,,,,2794.625,40.75,2815.0,2774.25,0.5736196319018405,0.3588957055214724,0.5736196319018405,0.3588957055214724,0.0,,,0.56,0.44,0.411,0.4932,0.5,0.9254,0.8219,0.5,0.5,0.981,0.981,0.054,0.0,0.0,0.122,0.149,0.459,63.0,2018
1542897000,2018-11-22 09:30:00,ES,RR,wddrb_sigma_distribution,long,2642.0,2640.0,2643.75,2.0,1.75,0.875,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2643.75,False,2018-11,2018-11-22,RR,RC,down,False,,,,2642.875,1.75,2643.75,2642.0,,,,,0.0,,,0.55,0.45,0.3824,0.5294,0.5,0.8485,0.7941,0.653125,0.3252032520325203,0.196,0.213,0.167,0.0,0.0,0.167,0.167,0.167,7.5,2018
1541687400,2018-11-08 09:30:00,ES,RR,wddrb_sigma_distribution,long,2806.5,2804.5,2808.0,2.0,1.5,0.75,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2808.0,False,2018-11,2018-11-08,RR,DXP,up,False,,,,2806.0,4.0,2808.0,2804.0,,,,,0.0,,,0.55,0.45,0.2643,0.7107,0.5,0.8051,0.6571,0.3720930232558139,0.3953488372093023,0.275,0.193,0.0,0.0,0.0,0.25,0.25,0.25,54.75,2018
1544111400,2018-12-06 10:50:00,ES,RS,wddrb_sigma_distribution,short,2648.25,2656.125,2629.875,7.875,18.375,2.3333333333333335,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,target,2629.875,False,2018-12,2018-12-06,RS,DXP,down,False,,Up,False,2656.125,26.25,2669.25,2643.0,,,,,0.0,,,0.53,0.47,0.5235,0.4294,0.5,0.6084,0.4941,0.7272727272727273,0.8637602179836512,0.69,0.483,0.0,0.0,0.0,0.0,0.0,1.0,3.75,2018
1544711400,2018-12-13 09:30:00,ES,RR,wddrb_sigma_distribution,long,2661.0,2659.0,2665.25,2.0,4.25,2.125,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2665.25,False,2018-12,2018-12-13,RR,RC,down,False,,,,2662.25,6.0,2665.25,2659.25,,,,,0.0,,,0.55,0.45,0.3824,0.5294,0.5,0.8485,0.7941,0.4885869565217391,0.3059782608695652,0.209,0.228,0.2,0.0,0.0,0.2,0.2,0.0,1.25,2018
1544711400,2018-12-13 09:30:00,ES,RR,model_forward,long,2661.0,2659.0,2665.25,2.0,4.25,2.125,0.55,"['model_up_bias', 'model_up_bias']",session,target,2665.25,False,2018-12,2018-12-13,RR,RC,down,False,,,,2662.25,6.0,2665.25,2659.25,,,,,0.0,,,0.55,0.45,0.3824,0.5294,0.5,0.8485,0.7941,0.4885869565217391,0.3059782608695652,0.209,0.228,0.2,0.0,0.0,0.2,0.2,0.0,1.25,2018
1544715000,2018-12-13 10:30:00,ES,RS,model_forward,short,2658.75,2671.0,2643.625,12.25,15.125,1.2346938775510203,0.65,"['model_down_bias', 'model_down_bias']",session,target,2643.625,False,2018-12,2018-12-13,RS,D,down,False,,Down,False,2661.875,18.25,2671.0,2652.75,,,,,0.0,,,0.79,0.21,0.2463,0.7388,0.5,0.7594,0.597,0.4024999999999999,0.5975,0.658,0.547,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2018
1544110200,2018-12-06 10:30:00,ES,RS,model_forward,long,2651.5,2656.375,2669.25,4.875,17.75,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2656.375,False,2018-12,2018-12-06,RS,DXP,down,False,,Up,False,2656.375,25.75,2669.25,2643.5,,,,,0.0,,,0.53,0.47,0.5235,0.4294,0.5,0.6084,0.4941,0.6777777777777778,0.7596741344195519,0.655,0.379,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2018
1544661000,2018-12-12 19:30:00,ES,AR,wddrb_sigma_distribution,long,2656.5,2668.375,2686.5,11.875,30.0,1.0,0.65,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2668.375,False,2018-12,2018-12-12,AR,DXP,down,False,,,,2668.375,36.25,2686.5,2650.25,-0.2586206896551724,-0.596551724137931,-0.2586206896551724,-0.596551724137931,0.0,,,0.52,0.48,0.4746,0.454,0.5,0.7168,0.6197,0.5,0.5,0.948,0.913,0.0,0.0,0.0,0.024,0.19,0.762,5.75,2018
1546011000,2018-12-28 10:30:00,ES,RS,model_forward,long,2483.25,2495.375,2509.75,12.125,26.5,1.0,0.65,"['model_up_bias', 'model_up_bias']",session,stop,2495.375,False,2018-12,2018-12-28,RS,RX,down,False,,Down,True,2495.375,28.75,2509.75,2481.0,,,,,0.0,,,0.31,0.69,0.2573,0.7329,0.5,0.7459,0.5472,0.4513888888888889,0.5291666666666667,0.568,0.641,0.0,0.0,0.0,0.0,0.0,0.0,16.25,2018
1545987600,2018-12-28 04:00:00,ES,OS,model_forward,short,2495.0,2491.25,2349.875,3.75,145.125,1.0,0.6000000000000001,"['model_down_bias', 'model_down_bias']",session,stop,2491.25,False,2018-12,2018-12-28,OS,RX,up,False,,Down,False,2444.125,94.25,2491.25,2397.0,0.6538461538461539,0.356763925729443,0.6538461538461539,0.356763925729443,0.0,,,0.73,0.27,0.2778,0.6795,0.5,0.7087,0.5726,0.6041666666666666,0.6285714285714286,0.968,0.968,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2018
1545991800,2018-12-28 05:10:00,ES,OS,model_forward,short,2505.75,2491.25,2349.875,14.5,155.875,1.0,0.6000000000000001,"['model_down_bias', 'model_down_bias', 'cluster_near_darkpool']",session,stop,2491.25,False,2018-12,2018-12-28,OS,RX,up,True,long,Down,False,2444.125,94.25,2491.25,2397.0,0.656498673740053,0.356763925729443,0.656498673740053,0.356763925729443,0.7708333333333334,0.25,0.75,0.7,0.3,0.2778,0.6795,0.5,0.7087,0.5726,0.3043478260869565,0.0652173913043478,0.968,0.968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018
1545269400,2018-12-19 20:30:00,ES,AS,wddrb_sigma_distribution,long,2515.25,2540.75,2592.0,25.5,76.75,1.0,0.6,['wddrb_mid_sigma'],session,stop,2540.75,False,2018-12,2018-12-19,AS,DXP,up,False,,Up,True,2540.75,102.5,2592.0,2489.5,-0.2292682926829268,-0.4414634146341463,,,0.0,,,0.88,0.12,0.6787,0.2536,0.5,0.7312,0.6465,0.5,0.5,0.979,0.979,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2018
1544111400,2018-12-06 10:50:00,ES,RS,model_forward,long,2648.25,2656.125,2669.25,7.875,21.0,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2656.125,False,2018-12,2018-12-06,RS,DXP,down,False,,Up,False,2656.125,26.25,2669.25,2643.0,,,,,0.0,,,0.53,0.47,0.5235,0.4294,0.5,0.6084,0.4941,0.7272727272727273,0.8637602179836512,0.69,0.483,0.0,0.0,0.0,0.0,0.0,1.0,3.75,2018
1544117100,2018-12-06 12:25:00,ES,RS,wddrb_sigma_distribution,short,2659.25,2645.25,2597.25,14.0,62.0,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2645.25,False,2018-12,2018-12-06,RS,DXP,down,True,short,Up,False,2645.25,48.0,2669.25,2621.25,,,,,1.0,-0.6989247311827957,-0.6344086021505376,0.37,0.63,0.5235,0.4294,0.5,0.6084,0.4941,0.7769230769230769,0.8801089918256131,0.828,0.552,0.0,0.0,0.0,0.0,0.0,1.0,8.5,2018
1544712000,2018-12-13 09:40:00,ES,RR,wddrb_sigma_distribution,long,2660.25,2664.125,2669.0,3.875,8.75,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2664.125,False,2018-12,2018-12-13,RR,RC,down,False,,,,2664.125,9.75,2669.0,2659.25,,,,,0.0,,,0.79,0.21,0.7333,0.2,0.5,0.8,0.7333,0.4885869565217391,0.3059782608695652,0.339,0.345,0.25,0.0,0.0,0.25,0.0,0.0,2.0,2018
1545322500,2018-12-20 11:15:00,ES,RS,wddrb_sigma_distribution,long,2492.75,2498.125,2512.0,5.375,19.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2498.125,False,2018-12,2018-12-20,RS,RX,up,False,,Down,False,2498.125,27.75,2512.0,2484.25,,,,,0.0,,,0.54,0.46,0.2549,0.7353,0.5,0.7484,0.549,0.5306818181818181,0.4693181818181818,0.494,0.773,0.0,0.0,0.0,0.0,0.0,0.0,73.5,2018
1545322500,2018-12-20 11:15:00,ES,RS,model_forward,long,2492.75,2498.125,2512.0,5.375,19.25,1.0,0.55,"['model_up_bias', 'model_up_bias']",session,stop,2498.125,False,2018-12,2018-12-20,RS,RX,up,False,,Down,False,2498.125,27.75,2512.0,2484.25,,,,,0.0,,,0.54,0.46,0.2549,0.7353,0.5,0.7484,0.549,0.5306818181818181,0.4693181818181818,0.494,0.773,0.0,0.0,0.0,0.0,0.0,0.0,73.5,2018
1545957000,2018-12-27 19:30:00,ES,AR,wddrb_sigma_distribution,short,2487.75,2444.125,2349.875,43.625,137.875,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2444.125,False,2018-12,2018-12-27,AR,UXP,up,False,,,,2444.125,94.25,2491.25,2397.0,0.5795755968169761,0.356763925729443,0.5795755968169761,0.356763925729443,0.0,,,0.52,0.48,0.45,0.459,0.5,0.7524,0.6487,0.5,0.5,0.885,0.936,0.032,0.129,0.806,0.0,0.0,0.0,65.5,2018
1545984000,2018-12-28 03:00:00,ES,OR,wddrb_sigma_distribution,short,2487.5,2444.125,2349.875,43.375,137.625,1.0,0.55,"['wddrb_mid_sigma', 'model_down_bias']",session,stop,2444.125,False,2018-12,2018-12-28,OR,RC,down,False,,,,2444.125,94.25,2491.25,2397.0,0.6538461538461539,0.356763925729443,0.6538461538461539,0.356763925729443,0.0,,,0.52,0.48,0.4054,0.5,0.5,0.9265,0.8243,0.5,0.5,0.968,0.968,0.133,0.0,0.0,0.2,0.2,0.0,12.0,2018
1545993000,2018-12-28 05:30:00,ES,OS,model_forward,short,2509.0,2491.25,2349.875,17.75,159.125,1.0,0.55,"['model_down_bias', 'model_down_bias']",session,stop,2491.25,False,2018-12,2018-12-28,OS,RX,up,True,long,Down,False,2444.125,94.25,2491.25,2397.0,0.6989389920424404,0.356763925729443,0.6989389920424404,0.356763925729443,1.1041666666666667,0.25,1.0208333333333333,0.7,0.3,0.2778,0.6795,0.5,0.7087,0.5726,0.3043478260869565,0.0869565217391304,0.968,0.968,0.0,0.0,0.0,0.0,0.0,0.0,4.25,2018
1546007400,2018-12-28 09:30:00,ES,RR,wddrb_sigma_distribution,long,2497.25,2501.5,2506.5,4.25,9.25,1.0,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,stop,2501.5,False,2018-12,2018-12-28,RR,UXP,down,False,,,,2501.5,10.0,2506.5,2496.5,,,,,0.0,,,0.53,0.47,0.7582,0.2276,0.5,0.8217,0.6965,0.4567901234567901,0.6408333333333334,0.259,0.2,0.25,0.25,0.25,0.0,0.0,0.0,2.25,2018
1544083200,2018-12-06 03:00:00,ES,OR,wddrb_sigma_distribution,long,2678.5,2742.25,2787.25,63.75,108.75,1.0,0.5,['wddrb_mid_sigma'],session,stop,2742.25,False,2018-12,2018-12-06,OR,RC,down,False,,,,2742.25,90.0,2787.25,2697.25,-0.2388888888888889,-0.5138888888888888,-0.2388888888888889,-0.5138888888888888,0.0,,,0.55,0.45,0.411,0.4932,0.5,0.9254,0.8219,0.5,0.5,0.979,0.979,0.129,0.323,0.0,0.097,0.0,0.0,9.25,2018
1544108100,2018-12-06 09:55:00,ES,RR,model_forward,long,2648.25,2656.375,2669.25,8.125,21.0,1.0,0.5,['model_up_bias'],session,stop,2656.375,False,2018-12,2018-12-06,RR,DXP,down,False,,Up,False,2656.375,25.75,2669.25,2643.5,,,,,0.0,,,0.44,0.56,0.5235,0.4294,0.5,0.6084,0.4941,0.4434523809523809,0.3982142857142857,0.493,0.253,0.0,0.0,0.0,0.25,0.25,0.25,3.75,2018
1545292800,2018-12-20 03:00:00,ES,OR,wddrb_sigma_distribution,long,2487.5,2540.75,2592.0,53.25,104.5,1.0,0.5,['wddrb_mid_sigma'],session,stop,2540.75,False,2018-12,2018-12-20,OR,DXP,down,False,,,,2540.75,102.5,2592.0,2489.5,-0.2292682926829268,-0.6292682926829268,-0.4268292682926829,-0.6292682926829268,0.0,,,0.55,0.45,0.2992,0.6527,0.5,0.8254,0.6879,0.5,0.5,0.967,0.967,0.0,0.0,0.0,0.31,0.138,0.276,78.75,2018
1546024500,2018-12-28 14:15:00,ES,RS,wddrb_sigma_distribution,short,2506.0,2492.75,2452.75,13.25,53.25,1.0,0.5,['wddrb_mid_sigma'],session,stop,2492.75,False,2018-12,2018-12-28,RS,RX,down,True,short,Down,True,2492.75,40.0,2512.75,2472.75,,,,,0.3417721518987341,-1.4303797468354431,-1.0886075949367089,0.23,0.78,0.2573,0.7329,0.5,0.7459,0.5472,0.5291666666666667,0.5486111111111112,0.923,0.927,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2018
1544117100,2018-12-06 12:25:00,ES,RS,range_post_break_pullback,long,2659.25,2621.25,2717.25,38.0,58.0,0.986842105263158,0.55,"['pullback_first_high', 'post_break', 'model_up_bias']",session,timeout,2696.75,False,2018-12,2018-12-06,RS,DXP,down,True,short,Up,False,2645.25,48.0,2669.25,2621.25,,,,,1.0,-0.6989247311827957,-0.6344086021505376,0.37,0.63,0.5235,0.4294,0.5,0.6084,0.4941,0.7769230769230769,0.8801089918256131,0.828,0.552,0.0,0.0,0.0,0.0,0.0,1.0,8.5,2018
1544715000,2018-12-13 10:30:00,ES,RS,range_post_break_pullback,short,2658.75,2666.25,2652.75,7.5,6.0,0.8,0.65,"['pullback_first_low', 'post_break', 'model_down_bias']",session,target,2652.75,False,2018-12,2018-12-13,RS,D,down,False,,Down,False,2661.875,18.25,2671.0,2652.75,,,,,0.0,,,0.79,0.21,0.2463,0.7388,0.5,0.7594,0.597,0.4024999999999999,0.5975,0.658,0.547,0.0,0.0,0.0,1.0,0.0,0.0,3.5,2018
1544688000,2018-12-13 03:00:00,ES,OR,model_forward,short,2670.5,2686.5,2632.125,16.0,38.375,0.78125,0.6,['model_down_bias'],session,timeout,2658.0,False,2018-12,2018-12-13,OR,UXP,up,False,,,,2668.375,36.25,2686.5,2650.25,0.0655172413793103,-0.596551724137931,0.0655172413793103,-0.596551724137931,0.0,,,0.55,0.45,0.6319,0.3192,0.5,0.8214,0.7197,0.5,0.5,0.952,0.952,0.115,0.231,0.462,0.0,0.0,0.0,3.5,2018
1546024500,2018-12-28 14:15:00,ES,RS,model_forward,long,2506.0,2492.75,2512.75,13.25,6.75,0.5094339622641509,0.55,"['model_up_bias', 'model_up_bias']",session,target,2512.75,False,2018-12,2018-12-28,RS,RX,down,True,short,Down,True,2492.75,40.0,2512.75,2472.75,,,,,0.3417721518987341,-1.4303797468354431,-1.0886075949367089,0.23,0.78,0.2573,0.7329,0.5,0.7459,0.5472,0.5291666666666667,0.5486111111111112,0.923,0.927,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2018
1546014900,2018-12-28 11:35:00,ES,RS,range_post_break_pullback,short,2496.5,2507.5,2491.25,11.0,5.25,0.4772727272727273,0.5,"['pullback_first_low', 'post_break']",session,target,2491.25,False,2018-12,2018-12-28,RS,RX,down,True,short,Down,True,2491.25,37.0,2509.75,2472.75,,,,,0.3417721518987341,-0.7215189873417721,-0.6075949367088608,0.23,0.78,0.2573,0.7329,0.5,0.7459,0.5472,0.4902777777777777,0.5291666666666667,0.605,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018
1545269400,2018-12-19 20:30:00,ES,AS,model_forward,short,2515.25,2592.0,2438.25,76.75,77.0,0.4462540716612377,0.55,"['model_down_bias', 'model_down_bias']",session,timeout,2481.0,False,2018-12,2018-12-19,AS,DXP,up,False,,Up,True,2540.75,102.5,2592.0,2489.5,-0.2292682926829268,-0.4414634146341463,,,0.0,,,0.88,0.12,0.6787,0.2536,0.5,0.7312,0.6465,0.5,0.5,0.979,0.979,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2018
1544106600,2018-12-06 09:30:00,ES,RR,wddrb_sigma_distribution,long,2658.5,2654.125,2659.75,4.375,1.25,0.2857142857142857,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2659.75,False,2018-12,2018-12-06,RR,DXP,up,False,,,,2654.125,11.25,2659.75,2648.5,,,,,0.0,,,0.55,0.45,0.2615,0.7138,0.5,0.8054,0.6572,0.4434523809523809,0.3982142857142857,0.333,0.12,0.0,0.0,0.0,0.25,0.25,0.25,9.25,2018
1546443000,2019-01-02 10:30:00,ES,RS,wddrb_sigma_distribution,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['wddrb_mid_sigma', 'model_up_bias']",session,target,2494.75,False,2019-01,2019-01-02,RS,UX,up,False,,Up,True,2480.875,27.75,2494.75,2467.0,,,,,0.0,,,0.82,0.18,0.7914,0.1902,0.5,0.8365,0.7178,0.4891666666666667,0.4024999999999999,0.492,0.65,0.0,1.0,0.0,0.0,0.0,0.0,17.25,2019
1546443000,2019-01-02 10:30:00,ES,RS,model_forward,long,2482.25,2480.25,2494.75,2.0,12.5,6.25,0.55,"['model_up_bias', 'model_up_bias']",session,target,2494.75,False,2019-01,2019-01-02,RS,UX,up,False,,Up,True,2480.875,27.75,2494.75,2467.0,,,,,0.0,,,0.82,0.18,0.7914,0.1902,0.5,0.8365,0.7178,0.4891666666666667,0.4024999999999999,0.492,0.65,0.0,1.0,0.0,0.0,0.0,0.0,17.25,2019
1547049900,2019-01-09 11:05:00,ES,RS,cluster_rejection_fade,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['rejection_bias', 'cluster_confluence', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False,2019-01,2019-01-09,RS,UX,up,True,short,Up,True,2579.625,21.25,2590.25,2569.0,,,,,1.5,-0.46875,-0.09375,0.38,0.62,0.7927,0.189,0.5,0.8375,0.7195,0.2040816326530612,0.6122448979591837,0.762,0.524,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2019
1547049900,2019-01-09 11:05:00,ES,RS,model_forward,long,2581.75,2579.625,2590.25,2.125,8.5,4.0,0.7000000000000001,"['model_up_bias', 'model_up_bias', 'cluster_near_weekly']",session,target,2590.25,False,2019-01,2019-01-09,RS,UX,up,True,short,Up,True,2579.625,21.25,2590.25,2569.0,,,,,1.5,-0.46875,-0.09375,0.38,0.62,0.7927,0.189,0.5,0.8375,0.7195,0.2040816326530612,0.6122448979591837,0.762,0.524,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2019
1548234600,2019-01-23 04:10:00,ES,OS,wddrb_sigma_distribution,long,2635.5,2633.5,2656.5,2.0,21.0,3.875,0.6,['wddrb_mid_sigma'],session,timeout,2643.25,False,2019-01,2019-01-23,OS,DX,down,True,long,Down,True,2636.5,40.0,2656.5,2616.5,0.1375,-0.225,,,0.5789473684210527,0.2105263157894736,0.5789473684210527,0.77,0.23,0.1895,0.7582,0.5,0.831,0.719,0.7025,0.0441176470588235,0.988,0.988,0.0,0.0,0.0,0.0,1.0,0.0,5.75,2019
1548234600,2019-01-23 04:10:00,ES,OS,model_forward,long,2635.5,2633.5,2656.5,2.0,21.0,3.875,0.6,['model_up_bias'],session,timeout,2643.25,False,2019-01,2019-01-23,OS,DX,down,True,long,Down,True,2636.5,40.0,2656.5,2616.5,0.1375,-0.225,,,0.5789473684210527,0.2105263157894736,0.5789473684210527,0.77,0.23,0.1895,0.7582,0.5,0.831,0.719,0.7025,0.0441176470588235,0.988,0.988,0.0,0.0,0.0,0.0,1.0,0.0,5.75,2019
1548236400,2019-01-23 04:40:00,ES,OS,wddrb_sigma_distribution,long,2637.0,2635.0,2656.5,2.0,19.5,3.125,0.6,['wddrb_mid_sigma'],session,timeout,2643.25,False,2019-01,2019-01-23,OS,DX,down,True,long,Down,True,2636.5,40.0,2656.5,2616.5,0.1375,-0.225,,,0.8947368421052632,0.2105263157894736,0.8947368421052632,0.77,0.23,0.1895,0.7582,0.5,0.831,0.719,0.3235294117647059,0.0441176470588235,0.988,0.988,0.0,0.0,0.0,0.0,1.0,0.0,4.25,2019
1548236400,2019-01-23 04:40:00,ES,OS,model_forward,long,2637.0,2635.0,2656.5,2.0,19.5,3.125,0.6,['model_up_bias'],session,timeout,2643.25,False,2019-01,2019-01-23,OS,DX,down,True,long,Down,True,2636.5,40.0,2656.5,2616.5,0.1375,-0.225,,,0.8947368421052632,0.2105263157894736,0.8947368421052632,0.77,0.23,0.1895,0.7582,0.5,0.831,0.719,0.3235294117647059,0.0441176470588235,0.988,0.988,0.0,0.0,0.0,0.0,1.0,0.0,4.25,2019
